"country","sex","age_bands","pr_edu_adv","pr_edu_basic","pr_edu_inter","pr_edu_lt_basic","pr_emp_edu_adv","pr_emp_edu_basic","pr_emp_edu_inter","pr_emp_edu_lt_basic","pr_emp_edu_tot","age_grp_start"
"India","Female","Age (10-year bands): 65+",0.0105107505906461,0.169278897955198,0.00691890592002006,0.813291445534136,0.0322,0.0678,0.0316,0.0747,0.0718,65
"India","Male","Age (10-year bands): 05-15",0,0.895051007991787,0,0.104948992008213,0,0,0,0,0,5
"India","Male","Age (10-year bands): 15-24",0.124674332816988,0.594785032439001,0.175591642735798,0.104948992008213,0.3092,0.3482,0.203,0.6987,0.3262,15
"India","Male","Age (10-year bands): 25-34",0.209079336623396,0.512227852932349,0.150416521444969,0.128276288999286,0.7663,0.9455,0.8622,0.9182,0.8897,25
"India","Male","Age (10-year bands): 35-44",0.131587253167532,0.532379086336665,0.112125077430578,0.223908583065225,0.968,0.9748,0.9633,0.9573,0.9685,35
"India","Male","Age (10-year bands): 45-54",0.117391455439922,0.476038905006947,0.0915702255382702,0.314999414014861,0.9616,0.9592,0.9612,0.9459,0.9554,45
"India","Male","Age (10-year bands): 55-64",0.0824228143016929,0.412901664790905,0.0613774464561552,0.443298074451247,0.6821,0.7881,0.701,0.7984,0.7765,55
"India","Male","Age (10-year bands): 65+",0.0574289897794045,0.364672142819998,0.0438772511754593,0.534021616225138,0.2047,0.353,0.2669,0.3279,0.322,65
"Indonesia","Female","Age (10-year bands): 05-15",0,0.979021689355542,0,0.0209783106444581,0,0,0,0,0,5
"Indonesia","Female","Age (10-year bands): 15-24",0.143110867597899,0.263906693293163,0.572004128464479,0.0209783106444581,0.6762,0.208,0.4609,0.3471,0.3462,15
"Indonesia","Female","Age (10-year bands): 25-34",0.289354236506153,0.344885810726248,0.32431556354352,0.041444389224079,0.7686,0.483,0.526,0.5279,0.5562,25
"Indonesia","Female","Age (10-year bands): 35-44",0.16173504961137,0.502143009335277,0.252030874894153,0.0840910661592007,0.7988,0.6092,0.5757,0.6522,0.6281,35
"Indonesia","Female","Age (10-year bands): 45-54",0.114377407070333,0.511443453541185,0.192851537812315,0.181327601576167,0.8157,0.6465,0.5976,0.6691,0.6571,45
"Indonesia","Female","Age (10-year bands): 55-64",0.0754405877810977,0.466271696059049,0.0714818935885482,0.386805822571305,0.6432,0.5545,0.4222,0.5962,0.5663,55
"Indonesia","Female","Age (10-year bands): 65+",0.01739066595843,0.36661016053919,0.0373139757492045,0.578685197753176,0.2453,0.3143,0.2281,0.3276,0.3161,65
"Indonesia","Male","Age (10-year bands): 05-15",0,0.961821836205779,0,0.0381781637942207,0,0,0,0,0,5
"Indonesia","Male","Age (10-year bands): 15-24",0.0529196291010463,0.372944358285033,0.5359578488197,0.0381781637942207,0.6811,0.3742,0.591,0.6414,0.4822,15
"Indonesia","Male","Age (10-year bands): 25-34",0.158245269230481,0.380943135988268,0.412099995261125,0.0487115995201265,0.9072,0.9221,0.9077,0.869,0.9104,25
"Indonesia","Male","Age (10-year bands): 35-44",0.115402351100943,0.479839737267937,0.334057795688723,0.0707001159423967,0.9711,0.9592,0.9565,0.9244,0.9564,35
"Indonesia","Male","Age (10-year bands): 45-54",0.106862040973363,0.484561914211108,0.297194176546226,0.111381868269303,0.9628,0.9479,0.9401,0.9325,0.945,45
"Indonesia","Male","Age (10-year bands): 55-64",0.0859040216029535,0.502741515229928,0.151614610688235,0.259739852478883,0.7201,0.8693,0.7242,0.8674,0.8305,55
"Indonesia","Male","Age (10-year bands): 65+",0.0387522806580497,0.495079837065743,0.0834386678012497,0.382729214474958,0.3405,0.6324,0.3995,0.6014,0.5756,65
"Iran (Islamic Republic of)","Female","Age (10-year bands): 05-15",0,0.987091979669378,0,0.0129080203306221,0,0,0,0,0,5
"Iran (Islamic Republic of)","Female","Age (10-year bands): 15-24",0.479209586472865,0.234080167663475,0.273802225533037,0.0129080203306221,0.0985,0.0819,0.0419,0.0838,0.0678,15
"Iran (Islamic Republic of)","Female","Age (10-year bands): 25-34",0.633556157300567,0.192267973529326,0.156787795482662,0.0173880736874445,0.2739,0.1287,0.1041,0.1304,0.1737,25
"Iran (Islamic Republic of)","Female","Age (10-year bands): 35-44",0.476178058304826,0.290360015537627,0.18414448057252,0.0493174455850268,0.4191,0.1498,0.1376,0.1683,0.21,35
"Iran (Islamic Republic of)","Female","Age (10-year bands): 45-54",0.332416502946955,0.36380622795792,0.111036210594618,0.192741058500508,0.5235,0.1118,0.1101,0.1592,0.1644,45
"Iran (Islamic Republic of)","Female","Age (10-year bands): 55-64",0.118974897879625,0.281920032542924,0.0785708232342921,0.520534246343158,0.1799,0.0618,0.0448,0.104,0.0836,55
"Iran (Islamic Republic of)","Female","Age (10-year bands): 65+",0.0279652979245704,0.133745257754965,0.0106003124302611,0.827689131890203,0.0269,0.0164,0.0058,0.0304,0.0261,65
"Iran (Islamic Republic of)","Male","Age (10-year bands): 05-15",0,0.983223407470236,0,0.0167765925297637,0,0,0,0,0,5
"Iran (Islamic Republic of)","Male","Age (10-year bands): 15-24",0.18749094428302,0.416740530652366,0.378991932534851,0.0167765925297637,0.2218,0.4947,0.245,0.4123,0.3111,15
"Iran (Islamic Republic of)","Male","Age (10-year bands): 25-34",0.332971857026092,0.376899748761148,0.273213957177801,0.0169144370349593,0.7109,0.8322,0.8309,0.6195,0.7854,25
"Iran (Islamic Republic of)","Male","Age (10-year bands): 35-44",0.245749751201561,0.456155003355886,0.271522029269497,0.0265732161730557,0.9131,0.8651,0.9014,0.735,0.8821,35
"Iran (Islamic Republic of)","Male","Age (10-year bands): 45-54",0.192810285859594,0.535581618311587,0.200739157477312,0.0708689383515075,0.7902,0.7897,0.7704,0.7408,0.7823,45
"Iran (Islamic Republic of)","Male","Age (10-year bands): 55-64",0.0968885969327172,0.524613103603044,0.177530050787301,0.200968248676937,0.3224,0.5379,0.4243,0.5451,0.4848,55
"Iran (Islamic Republic of)","Male","Age (10-year bands): 65+",0.0552816602465255,0.416141636672004,0.0491056884885652,0.479471014592905,0.1198,0.2186,0.0981,0.2192,0.1982,65
"Iraq","Female","Age (10-year bands): 05-15",0,0.614717406362104,0,0.385282593637896,0,0,0,0,0,5
"Iraq","Female","Age (10-year bands): 15-24",0.37499612318953,0.209016944246296,0.0307043389262786,0.385282593637896,0.0861,0.0197,0.0355,0.0523,0.0402,15
"Iraq","Female","Age (10-year bands): 25-34",0.564221565418468,0.205579575031687,0.0338823887029754,0.19631647084687,0.48,0.0682,0.1326,0.0654,0.1284,25
"Iraq","Female","Age (10-year bands): 35-44",0.454049040854761,0.238869908927732,0.0863908946659474,0.22069015555156,0.6655,0.0883,0.2369,0.0842,0.1589,35
"Iraq","Female","Age (10-year bands): 45-54",0.381377720169573,0.18036216167657,0.1277961011794,0.310464016974457,0.6646,0.1229,0.3662,0.0996,0.1834,45
"Iraq","Female","Age (10-year bands): 55-64",0.305935761673275,0.144667751268887,0.0450661964558836,0.504330290601954,0.4784,0.1196,0.2448,0.0781,0.1178,55
"Iraq","Female","Age (10-year bands): 65+",0,0,0,1,0.0191,0.0191,0.0191,0.0172,0.0191,65
"Iraq","Male","Age (10-year bands): 05-15",0,0.562734593462035,0,0.437265406537965,0,0,0,0,0,5
"Iraq","Male","Age (10-year bands): 15-24",0.0628015534722367,0.475081005605967,0.0248520343838319,0.437265406537965,0.311,0.3809,0.3868,0.6407,0.4536,15
"Iraq","Male","Age (10-year bands): 25-34",0.199343319109518,0.426256036263136,0.0629142812670838,0.311486363360262,0.8254,0.891,0.9044,0.8656,0.8697,25
"Iraq","Male","Age (10-year bands): 35-44",0.20279194854991,0.458991690345356,0.103875155414693,0.234341205690041,0.9399,0.9016,0.9291,0.8661,0.9032,35
"Iraq","Male","Age (10-year bands): 45-54",0.26442440012259,0.401473477996983,0.143763858925899,0.190338262954528,0.9158,0.8118,0.8473,0.7428,0.8274,45
"Iraq","Male","Age (10-year bands): 55-64",0.219643926064322,0.357608971684594,0.0645349997279109,0.358212102523173,0.7439,0.5374,0.6325,0.5203,0.572,55
"Iraq","Male","Age (10-year bands): 65+",0.101447466932868,0.195168071259911,0.0931446891017642,0.610239772705458,0.1697,0.1672,0.3165,0.1894,0.1899,65
"Italy","Female","Age (10-year bands): 05-15",0,1,0,0,0,0,0,0,0,5
"Italy","Female","Age (10-year bands): 15-24",0.120405966767372,0.174592145015106,0.705001888217523,0,0.2863,0.0504,0.2442,0.1515,0.1515,15
"Italy","Female","Age (10-year bands): 25-34",0.418593843045567,0.133134257315712,0.44677755272348,0.00149434691524101,0.6693,0.3464,0.535,0.2295,0.5407,25
"Italy","Female","Age (10-year bands): 35-44",0.372635983638239,0.183492289945217,0.440524086739422,0.00334763967712234,0.818,0.3967,0.6432,0.275,0.6237,35
"Italy","Female","Age (10-year bands): 45-54",0.248913540678617,0.275408023112482,0.471765835485228,0.00391260072367345,0.8593,0.4442,0.6913,0.2801,0.6227,45
"Italy","Female","Age (10-year bands): 55-64",0.217767223913929,0.307639984299231,0.468976109963893,0.00561668182294701,0.7858,0.2831,0.5512,0.1084,0.4463,55
"Italy","Female","Age (10-year bands): 65+",0.248580175510311,0.442532984284087,0.29907635307317,0.00981048713243288,0.1147,0.0181,0.052,0.0019,0.028,65
"Italy","Male","Age (10-year bands): 05-15",0,0.997414562142476,0,0.00258543785752387,0,0,0,0,0,5
"Italy","Male","Age (10-year bands): 15-24",0.0369732558353413,0.276056707193702,0.684384599113433,0.00258543785752387,0.2221,0.1009,0.3519,0.2155,0.2155,15
"Italy","Male","Age (10-year bands): 25-34",0.222815765395173,0.241356097711004,0.530565444382079,0.00526269251174485,0.6916,0.6666,0.7371,0.5973,0.7078,25
"Italy","Male","Age (10-year bands): 35-44",0.207079385550494,0.3173636658431,0.468140283769782,0.00741666483662375,0.9274,0.7683,0.8793,0.5795,0.8471,35
"Italy","Male","Age (10-year bands): 45-54",0.162911817961263,0.412145111296582,0.419964395210355,0.0049786755318003,0.951,0.7726,0.894,0.4935,0.8451,45
"Italy","Male","Age (10-year bands): 55-64",0.16983183861731,0.413785494946117,0.408681204464738,0.00770146197183402,0.8788,0.5343,0.7243,0.3624,0.6463,55
"Italy","Male","Age (10-year bands): 65+",0.293136327494554,0.375520652644689,0.321471898224663,0.0098711216360937,0.2211,0.0502,0.1034,0.0117,0.0775,65
"Japan","Female","Age (10-year bands): 05-15",0,0.992313809551239,0,0.00768619044876086,0,0,0,0,0,5
"Japan","Female","Age (10-year bands): 15-24",0.460340582585656,0.034747592716693,0.497225634248891,0.00768619044876086,0.496625,0.143433333333333,0.27986,0.27514,0.27514,15
"Japan","Female","Age (10-year bands): 25-34",0.552373661156734,0.0307408070715796,0.414566540770333,0.00231899100135332,0.80995,0.540866666666667,0.64464,0.2678,0.69732,25
"Japan","Female","Age (10-year bands): 35-44",0.429557394924567,0.0875903874578339,0.47460287799555,0.00824933962204938,0.76385,0.6127,0.67872,0.5009,0.69392,35
"Japan","Female","Age (10-year bands): 45-54",0.328951214177986,0.116631743365003,0.543748860117781,0.0106681823392298,0.815875,0.5897,0.66978,0.2353,0.68006,45
"Japan","Female","Age (10-year bands): 55-64",0.227230875802776,0.222253200985477,0.516687441951299,0.0338284812604484,0.531125,0.431166666666667,0.46738,0.31845,0.44704,55
"Japan","Female","Age (10-year bands): 65+",0.143314819775677,0.357404730715604,0.307980959152635,0.191299490356084,0.266533333333333,0.177133333333333,0.190875,0.1312,0.16176,65
"Japan","Male","Age (10-year bands): 05-15",0,0.987282503386936,0,0.0127174966130639,0,0,0,0,0,5
"Japan","Male","Age (10-year bands): 15-24",0.359897221703854,0.0356484665334252,0.591736815149657,0.0127174966130639,0.468925,0.170166666666667,0.454,0.5839,0.3573,15
"Japan","Male","Age (10-year bands): 25-34",0.461199225631188,0.0675695466844475,0.463242547729618,0.00798867995474621,0.8628,0.82872,0.8575,0.829,0.8531,25
"Japan","Male","Age (10-year bands): 35-44",0.441495711400018,0.0885523008267223,0.45647229338362,0.01347969438964,0.94285,0.804675,0.9015,0.833,0.90562,35
"Japan","Male","Age (10-year bands): 45-54",0.328445786046844,0.140549359850773,0.514441147833007,0.0165637062693752,0.93925,0.8481,0.8815,0.54805,0.8855,45
"Japan","Male","Age (10-year bands): 55-64",0.215438203895749,0.221839460972173,0.493634867156429,0.06908746797565,0.66285,0.689675,0.65418,0.57215,0.6614,55
"Japan","Male","Age (10-year bands): 65+",0.273409839765891,0.306510014586728,0.319327834805068,0.100752310842313,0.295925,0.257433333333333,0.336625,0.16965,0.26274,65
"Kenya","Female","Age (10-year bands): 05-15",0,0.927700485713209,0,0.0722995142867914,0,0,0,0,0,5
"Kenya","Female","Age (10-year bands): 15-24",0.0277299659524868,0.612206302343648,0.287764217417074,0.0722995142867914,0.3859,0.2915,0.3258,0.3022,0.3025,15
"Kenya","Female","Age (10-year bands): 25-34",0.0547838709748261,0.588866586289465,0.233613994710331,0.122735548025378,0.6582,0.7255,0.6688,0.5842,0.687,25
"Kenya","Female","Age (10-year bands): 35-44",0.0351197231005394,0.629350713783134,0.173135212709454,0.162394350406872,0.9649,0.8241,0.8147,0.628,0.7857,35
"Kenya","Female","Age (10-year bands): 45-54",0.0382533073565344,0.594296899147829,0.143719484137696,0.223730309357941,0.8492,0.8658,0.8715,0.6988,0.8213,45
"Kenya","Female","Age (10-year bands): 55-64",0.0173039930929833,0.431485456418204,0.107574285318528,0.443636265170285,0.8082,0.8327,0.8461,0.7413,0.791,55
"Kenya","Female","Age (10-year bands): 65+",0,0.190347899304677,0.0118088800159475,0.797843220679375,0.5409,0.7023,0.5288,0.5143,0.5409,65
"Kenya","Male","Age (10-year bands): 05-15",0,0.891263188878446,0,0.108736811121554,0,0,0,0,0,5
"Kenya","Male","Age (10-year bands): 15-24",0.0296081822515827,0.539654966215829,0.322000040411035,0.108736811121554,0.3636,0.312,0.4328,0.4411,0.3541,15
"Kenya","Male","Age (10-year bands): 25-34",0.0751163782137234,0.478778596035233,0.365392179108993,0.0807128466420502,0.7994,0.8636,0.8634,0.7889,0.852,25
"Kenya","Male","Age (10-year bands): 35-44",0.0533383899637105,0.559055359316302,0.240708980998374,0.146897269721614,0.8598,0.9161,0.9286,0.8482,0.9037,35
"Kenya","Male","Age (10-year bands): 45-54",0.0492240662033471,0.527712880655479,0.25037925363422,0.172683799506953,0.961,0.9044,0.9388,0.8657,0.908,45
"Kenya","Male","Age (10-year bands): 55-64",0.0477124817678275,0.477383096360973,0.208799294438699,0.2661051274325,0.9436,0.8811,0.8916,0.8148,0.866,55
"Kenya","Male","Age (10-year bands): 65+",0.0198849123209827,0.388145395057831,0.0956117441092902,0.496357948511896,0.6744,0.7474,0.7238,0.6215,0.6766,65
"Mexico","Female","Age (10-year bands): 05-15",0,0.978195613648285,0,0.0218043863517152,0,0,0,0,0,5
"Mexico","Female","Age (10-year bands): 15-24",0.109620012884319,0.462758334105033,0.405817266658933,0.0218043863517152,0.5926,0.2357,0.3696,0.24,0.2976,15
"Mexico","Female","Age (10-year bands): 25-34",0.3367936028546,0.342753977898777,0.29448981404658,0.0259626052000431,0.7507,0.4499,0.5536,0.3267,0.5453,25
"Mexico","Female","Age (10-year bands): 35-44",0.256462791116339,0.45819502880311,0.236701274664349,0.048640905416202,0.7651,0.5255,0.6204,0.4102,0.5796,35
"Mexico","Female","Age (10-year bands): 45-54",0.203124317662969,0.464399583424312,0.224691597951874,0.107784500960845,0.7315,0.5099,0.5954,0.4268,0.5469,45
"Mexico","Female","Age (10-year bands): 55-64",0.189651527082672,0.438092119234795,0.171559295085634,0.200697058596899,0.4463,0.4025,0.4196,0.3371,0.3935,55
"Mexico","Female","Age (10-year bands): 65+",0.0633907988315464,0.39814721915655,0.0981906959633457,0.440271286048558,0.1655,0.1689,0.1394,0.1527,0.1576,65
"Mexico","Male","Age (10-year bands): 05-15",0,0.966811617202443,0,0.0331883827975571,0,0,0,0,0,5
"Mexico","Male","Age (10-year bands): 15-24",0.0576030700897535,0.572859171076507,0.336349376036182,0.0331883827975571,0.6367,0.5095,0.5625,0.6401,0.5341,15
"Mexico","Male","Age (10-year bands): 25-34",0.236992906465508,0.434026692867838,0.290367187614346,0.0386132130523071,0.8747,0.9205,0.8985,0.8261,0.9,25
"Mexico","Male","Age (10-year bands): 35-44",0.191577966430673,0.506301869990597,0.224540389302161,0.077579774276568,0.9481,0.9261,0.9352,0.8587,0.9259,35
"Mexico","Male","Age (10-year bands): 45-54",0.160525680661928,0.531280126371198,0.195811456597251,0.112382736369624,0.9238,0.9144,0.9192,0.8681,0.9112,45
"Mexico","Male","Age (10-year bands): 55-64",0.164380906749779,0.456453979189255,0.157950555217058,0.221214558843909,0.7044,0.7586,0.7455,0.7887,0.7537,55
"Mexico","Male","Age (10-year bands): 65+",0.107560924383255,0.379630542452577,0.0766711744245108,0.436137358739657,0.3381,0.4041,0.3336,0.435,0.4048,65
"Morocco","Female","Age (10-year bands): 05-15",0,0.748360845309301,0,0.251639154690699,0,0,0,0,0,5
"Morocco","Female","Age (10-year bands): 15-24",0,0.556504064276299,0.191856781033001,0.251639154690699,0.134433333333333,0.09085,0.092475,0.10455,0.09165,15
"Morocco","Female","Age (10-year bands): 25-34",0,0.260696189602382,0.335955941133614,0.403347869264005,0.380066666666667,0.140225,0.2138,0.152725,0.201925,25
"Morocco","Female","Age (10-year bands): 35-44",0,0.196834426311353,0.220585773567063,0.582579800121583,0.599366666666667,0.227425,0.3391,0.19105,0.2423,35
"Morocco","Female","Age (10-year bands): 45-54",0,0.0878039004927993,0.224758382598082,0.687437716909119,0.645166666666667,0.1998,0.39945,0.1831,0.222825,45
"Morocco","Female","Age (10-year bands): 55-64",0,0.0819598339197039,0.0967925472727469,0.821247618807549,0.557533333333333,0.0879666666666667,0.4028,0.12345,0.142425,55
"Morocco","Female","Age (10-year bands): 65+",0,0.0146892784234116,0.00816577899934993,0.977144942577238,0.0547,0.02765,0.0222,0.046175,0.045025,65
"Morocco","Male","Age (10-year bands): 05-15",0,0.902494719637755,0,0.0975052803622452,0,0,0,0,0,5
"Morocco","Male","Age (10-year bands): 15-24",0,0.792827405177416,0.109667314460339,0.0975052803622452,0.234533333333333,0.304725,0.315025,0.3142,0.299925,15
"Morocco","Male","Age (10-year bands): 25-34",0,0.587058301142254,0.244709407861084,0.168232290996662,0.7169,0.75135,0.765325,0.612475,0.730325,25
"Morocco","Male","Age (10-year bands): 35-44",0,0.516356059626339,0.252870781661854,0.230773158711807,0.9351,0.86315,0.896575,0.78505,0.857775,35
"Morocco","Male","Age (10-year bands): 45-54",0,0.358671505671137,0.279139838738829,0.362188655590034,0.97,0.885725,0.87255,0.8016,0.85025,45
"Morocco","Male","Age (10-year bands): 55-64",0,0.339024663247843,0.173374708756882,0.487600627995275,0.719066666666667,0.64545,0.687075,0.605525,0.6062,55
"Morocco","Male","Age (10-year bands): 65+",0,0.12048351854297,0.0221058953313542,0.857410586125676,0.1567,0.2533,0.227925,0.2301,0.218375,65
"Mozambique","Female","Age (10-year bands): 05-15",0,0.416083114098114,0,0.583916885901886,0,0,0,0,0,5
"Mozambique","Female","Age (10-year bands): 15-24",0.00685133088674198,0.348582616673667,0.0606491665377048,0.583916885901886,0.2061,0.4716,0.2588,0.7589,0.5859,15
"Mozambique","Female","Age (10-year bands): 25-34",0.0209933095179349,0.194701967809877,0.0652127115583352,0.719092011113853,0.6891,0.7079,0.5844,0.8638,0.8068,25
"Mozambique","Female","Age (10-year bands): 35-44",0.0174733898758649,0.143646428955019,0.0265855483405877,0.812294632828528,0.8417,0.8129,0.7474,0.9027,0.8836,35
"Mozambique","Female","Age (10-year bands): 45-54",0.0131342732474432,0.0838110747839314,0.0132458725480876,0.889808779420538,0.938,0.8292,0.765,0.9141,0.904,45
"Mozambique","Female","Age (10-year bands): 55-64",0.00312511280832126,0.0347140212363276,0.0116031416150542,0.950557724340297,0.5946,0.7287,0.8896,0.8371,0.8318,55
"Mozambique","Female","Age (10-year bands): 65+",0,0.00967066224377866,0,0.990329337756221,0.7006,0.5647,0.7006,0.7017,0.7006,65
"Mozambique","Male","Age (10-year bands): 05-15",0,0.613923441540885,0,0.386076558459116,0,0,0,0,0,5
"Mozambique","Male","Age (10-year bands): 15-24",0.0120524809932833,0.503160530186959,0.0987104303606426,0.386076558459116,0.3377,0.556,0.3793,0.6754,0.5719,15
"Mozambique","Male","Age (10-year bands): 25-34",0.0483346796638473,0.345720705431935,0.12142430454675,0.484520310357468,0.847,0.8716,0.8012,0.893,0.8712,25
"Mozambique","Male","Age (10-year bands): 35-44",0.0360798721292306,0.300297662016914,0.0538412940259735,0.609781171827882,0.9259,0.911,0.8842,0.922,0.915,35
"Mozambique","Male","Age (10-year bands): 45-54",0.0383649321945862,0.260277436326276,0.0526525831250352,0.648705048354102,0.9568,0.9106,0.91,0.9221,0.9192,45
"Mozambique","Male","Age (10-year bands): 55-64",0.015871195734323,0.151956926252365,0.031314989810119,0.800856888203193,0.7412,0.8764,0.766,0.9002,0.8885,55
"Mozambique","Male","Age (10-year bands): 65+",0.00599559209083218,0.0856965784736657,0.00987079185685785,0.898437037578644,0.6309,0.7431,0.522,0.8021,0.7915,65
"Nigeria","Female","Age (10-year bands): 05-15",0,0.636457889641271,0,0.363542110358729,0,0,0,0,0,5
"Nigeria","Female","Age (10-year bands): 15-24",0.0622913879264336,0.120733112099373,0.453433389615465,0.363542110358729,0.1648,0.1338,0.3106,0.2492,0.2409,15
"Nigeria","Female","Age (10-year bands): 25-34",0.169678793097231,0.0969678793097231,0.266670419255,0.466682908338046,0.5919,0.627,0.5787,0.4576,0.5165,25
"Nigeria","Female","Age (10-year bands): 35-44",0.150454809770532,0.0668247820099667,0.249528727486492,0.533191680733009,0.8139,0.6839,0.7656,0.5238,0.6133,35
"Nigeria","Female","Age (10-year bands): 45-54",0.153899167334963,0.0489517567879555,0.161431985171796,0.635717090705286,0.9408,0.7841,0.8303,0.519,0.606,45
"Nigeria","Female","Age (10-year bands): 55-64",0.0812993693423864,0.0230353270535427,0.0427625534468701,0.852902750157201,0.5533,0.6647,0.6704,0.5121,0.5245,55
"Nigeria","Female","Age (10-year bands): 65+",0.0118377972971024,0.00934529733316026,0.00327495564882524,0.975541949720912,0.283,0.3918,0.0569,0.3335,0.3279,65
"Nigeria","Male","Age (10-year bands): 05-15",0,0.628938189169231,0,0.371061810830769,0,0,0,0,0,5
"Nigeria","Male","Age (10-year bands): 15-24",0.0634596467149155,0.142296473554992,0.423182068899323,0.371061810830769,0.3348,0.1479,0.377,0.2794,0.2772,15
"Nigeria","Male","Age (10-year bands): 25-34",0.217748883160619,0.0823272849188736,0.435733544943511,0.264190286976996,0.5908,0.6816,0.7209,0.6808,0.6798,25
"Nigeria","Male","Age (10-year bands): 35-44",0.207748511069302,0.0641343773348248,0.289576485109264,0.438540626486609,0.8958,0.7515,0.8608,0.7425,0.8027,35
"Nigeria","Male","Age (10-year bands): 45-54",0.207330250444226,0.0452188050515912,0.230340862293807,0.517110082210376,0.8835,0.7868,0.7656,0.7334,0.7698,45
"Nigeria","Male","Age (10-year bands): 55-64",0.170337610283368,0.0340453707365757,0.1679452677128,0.627671751267257,0.6266,0.418,0.7846,0.6246,0.6367,55
"Nigeria","Male","Age (10-year bands): 65+",0.064650278104109,0.042804903857683,0.04818156145842,0.844363256579788,0.3867,0.4537,0.4577,0.4905,0.4772,65
"Pakistan","Female","Age (10-year bands): 05-15",0,0.44071081978212,0,0.55928918021788,0,0,0,0,0,5
"Pakistan","Female","Age (10-year bands): 15-24",0.0847641287664515,0.225184943274991,0.130761747740678,0.55928918021788,0.2211,0.1225,0.0762,0.2737,0.1703,15
"Pakistan","Female","Age (10-year bands): 25-34",0.141793135155615,0.144870381328214,0.0959769894752675,0.617359494040904,0.2684,0.161,0.1082,0.278,0.2218,25
"Pakistan","Female","Age (10-year bands): 35-44",0.0605304042975506,0.130687750556221,0.0691065101781897,0.739675334968039,0.2834,0.1963,0.1355,0.3271,0.2741,35
"Pakistan","Female","Age (10-year bands): 45-54",0.0397435441888817,0.0803058412210027,0.0429224672085983,0.837028147381517,0.3106,0.1396,0.1114,0.2855,0.2492,45
"Pakistan","Female","Age (10-year bands): 55-64",0.0141528206953455,0.0602870039313391,0.0194053917048206,0.906154783668495,0.1278,0.0828,0.0674,0.2149,0.1883,55
"Pakistan","Female","Age (10-year bands): 65+",0,0.0321958278065839,0,0.967804172193416,0.0763,0.0383,0.0763,0.0815,0.0763,65
"Pakistan","Male","Age (10-year bands): 05-15",0,0.64852763795708,0,0.35147236204292,0,0,0,0,0,5
"Pakistan","Male","Age (10-year bands): 15-24",0.0400827622895875,0.370941393167901,0.237503482499591,0.35147236204292,0.4689,0.5203,0.3975,0.8822,0.5629,15
"Pakistan","Male","Age (10-year bands): 25-34",0.128102471871978,0.313786383146473,0.251509849584271,0.306601295397278,0.8727,0.9676,0.9209,0.9569,0.9399,25
"Pakistan","Male","Age (10-year bands): 35-44",0.10295704052115,0.297259511268595,0.256486616407358,0.343296831802896,0.973,0.9746,0.9633,0.9629,0.9675,35
"Pakistan","Male","Age (10-year bands): 45-54",0.105456198652385,0.247634441793875,0.196707294864625,0.450202064689115,0.9642,0.943,0.9433,0.9368,0.9425,45
"Pakistan","Male","Age (10-year bands): 55-64",0.0616052550105719,0.242799200324478,0.168836414516079,0.526759130148871,0.6557,0.7861,0.7091,0.8121,0.7749,55
"Pakistan","Male","Age (10-year bands): 65+",0.0299771010476223,0.19950672293035,0.105795589921392,0.664720586100636,0.1986,0.4095,0.3325,0.4229,0.396,65
"Philippines","Female","Age (10-year bands): 05-15",0,0.924107226742042,0,0.075892773257958,0,0,0,0,0,5
"Philippines","Female","Age (10-year bands): 15-24",0.147350985347561,0.426192231183293,0.350564010211188,0.075892773257958,0.605422222222222,0.335111111111111,0.406911111111111,0.4440875,0.359211111111111,15
"Philippines","Female","Age (10-year bands): 25-34",0.233934601295079,0.364468150867933,0.294390376698615,0.107206871138373,0.814033333333333,0.582977777777778,0.642322222222222,0.5293125,0.617233333333333,25
"Philippines","Female","Age (10-year bands): 35-44",0.163113675369122,0.416072591505741,0.239992592591013,0.180821140534123,0.877333333333333,0.618044444444444,0.707255555555556,0.561725,0.657544444444444,35
"Philippines","Female","Age (10-year bands): 45-54",0.133907575448585,0.414678198106004,0.233272387480818,0.218141838964593,0.861066666666667,0.593911111111111,0.661822222222222,0.5460875,0.614122222222222,45
"Philippines","Female","Age (10-year bands): 55-64",0.110533409186281,0.416565313959039,0.198748229718535,0.274153047136144,0.539683333333333,0.480555555555556,0.500022222222222,0.4353,0.460966666666667,55
"Philippines","Female","Age (10-year bands): 65+",0.102560975845263,0.493205188194043,0.0609504457136341,0.34328339024706,0.30995,0.270166666666667,0.296666666666667,0.1780375,0.203533333333333,65
"Philippines","Male","Age (10-year bands): 05-15",0,0.911016250741692,0,0.0889837492583083,0,0,0,0,0,5
"Philippines","Male","Age (10-year bands): 15-24",0.0888790151406411,0.5000162430133,0.322120992587751,0.0889837492583083,0.621314285714286,0.417988888888889,0.478811111111111,0.518875,0.408911111111111,15
"Philippines","Male","Age (10-year bands): 25-34",0.182042295068062,0.404751812370655,0.327829814846472,0.0853760777148104,0.845855555555556,0.716011111111111,0.757477777777778,0.5736,0.7266,25
"Philippines","Male","Age (10-year bands): 35-44",0.16116987054865,0.432376204760684,0.298530642512685,0.107923282177981,0.907844444444444,0.735377777777778,0.822211111111111,0.633522222222222,0.771222222222222,35
"Philippines","Male","Age (10-year bands): 45-54",0.155748145252775,0.444123053648246,0.276226813947191,0.123901987151788,0.878577777777778,0.734788888888889,0.7935,0.6752375,0.744611111111111,45
