"country","sex","five_year_age_group","Time","age_at_start","n_pop","prev_anxiety","prev_bipolar","prev_depression","Self-harm","country_sex_age","n_anxiety","n_bipolar","n_depression","Pr_in_school","Pr_access_internet","gdp_per_cap_2019_monthly","exp_w_edu_adv","exp_w_edu_basic","exp_w_edu_inter","exp_w_edu_lt_basic"
"Ethiopia","Female","15 to 19",2019,19,1224789,0.0461651532375509,0.00675128632925767,0.0231583359739276,0.000245511587709159,"Ethiopia_Female_19",56542.5718686667,8268.90123192517,28364.0751591708,0.4260547,0.1861805145,71.3134051900698,785.226287281523,136.451978924732,421.913536262995,34.2630056489021
"Ethiopia","Male","10 to 14",2019,10,1422867,0.0202657223550808,0.0017342557592972,0.00570759821616312,5.38292138622653e-05,"Ethiopia_Male_10",28835.4275702067,2467.61528946393,8121.15315103737,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","10 to 14",2019,11,1397414,0.0202657223550808,0.0017342557592972,0.00570759821616312,5.38292138622653e-05,"Ethiopia_Male_11",28319.6041391029,2423.47327762254,7975.87765364137,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","10 to 14",2019,12,1378068,0.0202657223550808,0.0017342557592972,0.00570759821616312,5.38292138622653e-05,"Ethiopia_Male_12",27927.5434744215,2389.92236570318,7865.45845855148,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","10 to 14",2019,13,1362582,0.0202657223550808,0.0017342557592972,0.00570759821616312,5.38292138622653e-05,"Ethiopia_Male_13",27613.7084980307,2363.0656810147,7777.07059257597,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","10 to 14",2019,14,1346613,0.0202657223550808,0.0017342557592972,0.00570759821616312,5.38292138622653e-05,"Ethiopia_Male_14",27290.0851777424,2335.37135079448,7685.92595666206,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","15 to 19",2019,15,1330495,0.0301811364359673,0.00644178606145462,0.0192746589948853,0.000212930543059232,"Ethiopia_Male_15",40155.8511223723,8570.76414583507,25644.8374194,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","15 to 19",2019,16,1313121,0.0301811364359673,0.00644178606145462,0.0192746589948853,0.000212930543059232,"Ethiopia_Male_16",39631.4840579338,8458.84455480336,25309.9594940228,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","15 to 19",2019,17,1293324,0.0301811364359673,0.00644178606145462,0.0192746589948853,0.000212930543059232,"Ethiopia_Male_17",39033.988099911,8331.31651614474,24928.3790699011,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","15 to 19",2019,18,1271143,0.0301811364359673,0.00644178606145462,0.0192746589948853,0.000212930543059232,"Ethiopia_Male_18",38364.5403126248,8188.43125951562,24500.8478587355,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"Ethiopia","Male","15 to 19",2019,19,1248326,0.0301811364359673,0.00644178606145462,0.0192746589948853,0.000212930543059232,"Ethiopia_Male_19",37675.8973225653,8041.44902695141,24061.0579644492,0.4626665,0.1861805145,71.3134051900698,717.576389325658,178.788716901823,384.246655328627,34.2630056489021
"France","Female","10 to 14",2019,10,390722,0.100762119,0.00329199574,0.0185363187,8.58232584853462e-05,"France_Female_10",39369.976659918,1286.25515952428,7242.5475151014,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","10 to 14",2019,11,390932,0.100762119,0.00329199574,0.0185363187,8.58232584853462e-05,"France_Female_11",39391.136704908,1286.94647862968,7246.4401420284,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","10 to 14",2019,12,390179,0.100762119,0.00329199574,0.0185363187,8.58232584853462e-05,"France_Female_12",39315.262829301,1284.46760583746,7232.4822940473,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","10 to 14",2019,13,388671,0.100762119,0.00329199574,0.0185363187,8.58232584853462e-05,"France_Female_13",39163.313553849,1279.50327626154,7204.5295254477,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","10 to 14",2019,14,386910,0.100762119,0.00329199574,0.0185363187,8.58232584853462e-05,"France_Female_14",38985.87146229,1273.7060717634,7171.887068217,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","15 to 19",2019,15,385018,0.118321358,0.0121370923,0.038512069,0.000439264454723337,"France_Female_15",45555.852614444,4672.9990031614,14827.839782242,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","15 to 19",2019,16,382489,0.118321358,0.0121370923,0.038512069,0.000439264454723337,"France_Female_16",45256.617900062,4642.3042967347,14730.442759741,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","15 to 19",2019,17,379193,0.118321358,0.0121370923,0.038512069,0.000439264454723337,"France_Female_17",44866.630704094,4602.3004405139,14603.506980317,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","15 to 19",2019,18,375525,0.118321358,0.0121370923,0.038512069,0.000439264454723337,"France_Female_18",44432.62796295,4557.7815859575,14462.244711225,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Female","15 to 19",2019,19,372087,0.118321358,0.0121370923,0.038512069,0.000439264454723337,"France_Female_19",44025.839134146,4516.0542626301,14329.840218003,0.9784898,0.8333974409,3374.49404767047,1699.7130260843,666.429145427213,988.90291261951,624.75070564524
"France","Male","10 to 14",2019,10,409160,0.048247567,0.0029467351,0.0091413152,5.46691749490744e-05,"France_Male_10",19740.97451372,1205.686133516,3740.260527232,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","10 to 14",2019,11,409625,0.048247567,0.0029467351,0.0091413152,5.46691749490744e-05,"France_Male_11",19763.409632375,1207.0563653375,3744.5112388,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","10 to 14",2019,12,408937,0.048247567,0.0029467351,0.0091413152,5.46691749490744e-05,"France_Male_12",19730.215306279,1205.0290115887,3738.2220139424,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","10 to 14",2019,13,407309,0.048247567,0.0029467351,0.0091413152,5.46691749490744e-05,"France_Male_13",19651.668267203,1200.2317268459,3723.3399527968,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","10 to 14",2019,14,405309,0.048247567,0.0029467351,0.0091413152,5.46691749490744e-05,"France_Male_14",19555.173133203,1194.3382566459,3705.0573223968,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","15 to 19",2019,15,403043,0.056061321,0.0105057191,0.0178474081,0.000296182619858532,"France_Male_15",22595.122999803,4234.2565432213,7193.2729028483,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","15 to 19",2019,16,399869,0.056061321,0.0105057191,0.0178474081,0.000296182619858532,"France_Male_16",22417.184366949,4200.9113907979,7136.6252295389,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","15 to 19",2019,17,395596,0.056061321,0.0105057191,0.0178474081,0.000296182619858532,"France_Male_17",22177.634342316,4156.0204530836,7060.3632547276,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","15 to 19",2019,18,390656,0.056061321,0.0105057191,0.0178474081,0.000296182619858532,"France_Male_18",21900.691416576,4104.1222007296,6972.1970587136,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"France","Male","15 to 19",2019,19,385824,0.056061321,0.0105057191,0.0178474081,0.000296182619858532,"France_Male_19",21629.803113504,4053.3585660384,6885.9583827744,0.9731178,0.8333974409,3374.49404767047,1171.87053565392,631.023252759974,750.088350789157,624.75070564524
"Germany","Female","10 to 14",2019,10,358423,0.097012173,0.0032447637,0.0160337332,9.31332858743341e-05,"Germany_Female_10",34771.394083179,1162.9979396451,5746.8587547436,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","10 to 14",2019,11,360081,0.097012173,0.0032447637,0.0160337332,9.31332858743341e-05,"Germany_Female_11",34932.240266013,1168.3777578597,5773.4426843892,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","10 to 14",2019,12,363869,0.097012173,0.0032447637,0.0160337332,9.31332858743341e-05,"Germany_Female_12",35299.722377337,1180.6689227553,5834.1784657508,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","10 to 14",2019,13,369278,0.097012173,0.0032447637,0.0160337332,9.31332858743341e-05,"Germany_Female_13",35824.461221094,1198.2198496086,5920.9049286296,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","10 to 14",2019,14,375188,0.097012173,0.0032447637,0.0160337332,9.31332858743341e-05,"Germany_Female_14",36397.803163524,1217.3964030756,6015.6642918416,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","15 to 19",2019,15,381567,0.113687741,0.0118060006,0.034900945,0.000484145222339482,"Germany_Female_15",43379.490270147,4504.7802309402,13317.048880815,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","15 to 19",2019,16,388798,0.113687741,0.0118060006,0.034900945,0.000484145222339482,"Germany_Female_16",44201.566325318,4590.1494212788,13569.41761411,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","15 to 19",2019,17,396878,0.113687741,0.0118060006,0.034900945,0.000484145222339482,"Germany_Female_17",45120.163272598,4685.5419061268,13851.41724971,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","15 to 19",2019,18,405452,0.113687741,0.0118060006,0.034900945,0.000484145222339482,"Germany_Female_18",46094.921963932,4786.7665552712,14150.65795214,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Female","15 to 19",2019,19,414590,0.113687741,0.0118060006,0.034900945,0.000484145222339482,"Germany_Female_19",47133.80054119,4894.649788754,14469.58278755,0.9204801,0.8813451691,3870.43742510423,5877.63081374371,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","10 to 14",2019,10,384893,0.049189342,0.0022441512,0.0088642263,5.48601911904075e-05,"Germany_Male_10",18932.633410406,863.7580878216,3411.7786532859,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","10 to 14",2019,11,387714,0.049189342,0.0022441512,0.0088642263,5.48601911904075e-05,"Germany_Male_11",19071.396544188,870.0888383568,3436.7846356782,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","10 to 14",2019,12,392714,0.049189342,0.0022441512,0.0088642263,5.48601911904075e-05,"Germany_Male_12",19317.343254188,881.3095943568,3481.1057671782,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","10 to 14",2019,13,399371,0.049189342,0.0022441512,0.0088642263,5.48601911904075e-05,"Germany_Male_13",19644.796703882,896.2489088952,3540.1149216573,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","10 to 14",2019,14,406538,0.049189342,0.0022441512,0.0088642263,5.48601911904075e-05,"Germany_Male_14",19997.336717996,912.3327405456,3603.6448315494,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","15 to 19",2019,15,414155,0.057175776,0.007970208,0.0181929831,0.000317694260046835,"Germany_Male_15",23679.63350928,3300.90149424,7534.7149157805,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","15 to 19",2019,16,422656,0.057175776,0.007970208,0.0181929831,0.000317694260046835,"Germany_Male_16",24165.684781056,3368.656232448,7689.3734651136,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","15 to 19",2019,17,432048,0.057175776,0.007970208,0.0181929831,0.000317694260046835,"Germany_Male_17",24702.679669248,3443.512425984,7860.2419623888,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","15 to 19",2019,18,441924,0.057175776,0.007970208,0.0181929831,0.000317694260046835,"Germany_Male_18",25267.347633024,3522.226200192,8039.9158634844,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"Germany","Male","15 to 19",2019,19,452287,0.057175776,0.007970208,0.0181929831,0.000317694260046835,"Germany_Male_19",25859.860199712,3604.821465696,8228.4497473497,0.9208037,0.8813451691,3870.43742510423,5478.61963932808,1000.42692434356,3384.03426164774,582.054196304815
"India","Female","10 to 14",2019,10,11946395,0.022161840839661,0.000860689238513893,0.00538840647834881,0.000187775053950445,"India_Female_10",264754.104597722,10282.1336155362,64372.0322109138,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","10 to 14",2019,11,12071592,0.022161840839661,0.000860689238513893,0.00538840647834881,0.000187775053950445,"India_Female_11",267528.700585325,10389.8893261304,65046.6445367836,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","10 to 14",2019,12,12096219,0.022161840839661,0.000860689238513893,0.00538840647834881,0.000187775053950445,"India_Female_12",268074.480239683,10411.0855200073,65179.3448231259,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","10 to 14",2019,13,12051847,0.022161840839661,0.000860689238513893,0.00538840647834881,0.000187775053950445,"India_Female_13",267091.115037946,10372.8950171159,64940.2504508686,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","10 to 14",2019,14,12006675,0.022161840839661,0.000860689238513893,0.00538840647834881,0.000187775053950445,"India_Female_14",266090.020363537,10334.0159628338,64696.8453534287,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","15 to 19",2019,15,11948324,0.0319455087591001,0.00314623275035993,0.0172721563238495,0.00111792819545036,"India_Female_15",381695.288998566,37592.2082807116,206373.319936003,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","15 to 19",2019,16,11886377,0.0319455087591001,0.00314623275035993,0.0172721563238495,0.00111792819545036,"India_Female_16",379716.360567466,37397.308600525,205303.361668209,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","15 to 19",2019,17,11832867,0.0319455087591001,0.00314623275035993,0.0172721563238495,0.00111792819545036,"India_Female_17",378006.956393767,37228.9536860533,204379.12858332,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","15 to 19",2019,18,11781522,0.0319455087591001,0.00314623275035993,0.0172721563238495,0.00111792819545036,"India_Female_18",376366.714246531,37067.410365486,203492.289716872,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Female","15 to 19",2019,19,11715292,0.0319455087591001,0.00314623275035993,0.0172721563238495,0.00111792819545036,"India_Female_19",374250.963201415,36859.0353704297,202348.354803544,0.675277,0.2008130004,174.966587342379,211.217158639247,50.2960448614084,71.7206164001812,46.0039311392497
"India","Male","10 to 14",2019,10,13198622,0.0128333008396411,0.000965696710401229,0.00320550710763303,7.96037780087115e-05,"India_Male_10",169381.886794706,12745.8658472293,42308.2766319617,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","10 to 14",2019,11,13357345,0.0128333008396411,0.000965696710401229,0.00320550710763303,7.96037780087115e-05,"India_Male_11",171418.826803876,12899.1441261943,42817.0643366065,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","10 to 14",2019,12,13421700,0.0128333008396411,0.000965696710401229,0.00320550710763303,7.96037780087115e-05,"India_Male_12",172244.713879412,12961.2915379922,43023.3547465182,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","10 to 14",2019,13,13419573,0.0128333008396411,0.000965696710401229,0.00320550710763303,7.96037780087115e-05,"India_Male_13",172217.417448526,12959.2375010892,43016.5366329003,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","10 to 14",2019,14,13414943,0.0128333008396411,0.000965696710401229,0.00320550710763303,7.96037780087115e-05,"India_Male_14",172157.999265638,12954.76632532,43001.695134992,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","15 to 19",2019,15,13397151,0.0198107127448837,0.00359180635034749,0.0112660690585049,0.000366254890403366,"India_Male_15",265407.110060831,48119.9720383642,150933.228353218,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","15 to 19",2019,16,13362879,0.0198107127448837,0.00359180635034749,0.0112660690585049,0.000366254890403366,"India_Male_16",264728.157313638,47996.8736511251,150547.117634445,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","15 to 19",2019,17,13317578,0.0198107127448837,0.00359180635034749,0.0112660690585049,0.000366254890403366,"India_Male_17",263830.712215582,47834.161231648,150036.753440026,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","15 to 19",2019,18,13260581,0.0198107127448837,0.00359180635034749,0.0112660690585049,0.000366254890403366,"India_Male_18",262701.561021262,47629.4390450972,149394.621301898,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"India","Male","15 to 19",2019,19,13186855,0.0198107127448837,0.00359180635034749,0.0112660690585049,0.000366254890403366,"India_Male_19",261240.996413433,47364.6295301115,148564.019094491,0.6546273,0.2008130004,174.966587342379,155.645195007688,52.8153932765462,75.8156942685316,46.0039311392497
"Indonesia","Female","10 to 14",2019,10,2238901,0.0366417580555651,0.000841136436378889,0.0053445011593771,2.57094037387163e-05,"Indonesia_Female_10",82037.2687523627,1883.22120854513,11965.8089902305,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","10 to 14",2019,11,2214045,0.0366417580555651,0.000841136436378889,0.0053445011593771,2.57094037387163e-05,"Indonesia_Female_11",81126.5012141336,1862.3139212825,11832.9660694131,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","10 to 14",2019,12,2216230,0.0366417580555651,0.000841136436378889,0.0053445011593771,2.57094037387163e-05,"Indonesia_Female_12",81206.563455485,1864.15180439598,11844.6438044463,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","10 to 14",2019,13,2235351,0.0366417580555651,0.000841136436378889,0.0053445011593771,2.57094037387163e-05,"Indonesia_Female_13",81907.1905112655,1880.23517419599,11946.8360111148,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","10 to 14",2019,14,2251166,0.0366417580555651,0.000841136436378889,0.0053445011593771,2.57094037387163e-05,"Indonesia_Female_14",82486.6799149142,1893.53774693732,12031.3592969503,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","15 to 19",2019,15,2267610,0.0498198765705,0.00317717666278234,0.0145139420161108,9.06761663380684e-05,"Indonesia_Female_15",112972.050310032,7204.59757229187,32911.960055153,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","15 to 19",2019,16,2276907,0.0498198765705,0.00317717666278234,0.0145139420161108,9.06761663380684e-05,"Indonesia_Female_16",113435.225702507,7234.13578372575,33046.8961740768,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","15 to 19",2019,17,2273103,0.0498198765705,0.00317717666278234,0.0145139420161108,9.06761663380684e-05,"Indonesia_Female_17",113245.710892033,7222.04980370053,32991.6851386475,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","15 to 19",2019,18,2260011,0.0498198765705,0.00317717666278234,0.0145139420161108,9.06761663380684e-05,"Indonesia_Female_18",112593.469067972,7180.45420683138,32801.6686097726,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Female","15 to 19",2019,19,2248934,0.0498198765705,0.00317717666278234,0.0145139420161108,9.06761663380684e-05,"Indonesia_Female_19",112041.614295201,7145.26062093774,32640.8976740602,0.8215694,0.4769064898,344.630771901295,435.551977459565,135.817610702805,268.079881052685,66.2845923676911
"Indonesia","Male","10 to 14",2019,10,2361914,0.0215851576406114,0.000826680443401767,0.00351134374355859,2.85869386009926e-05,"Indonesia_Male_10",50982.2860235672,1952.54811279684,8293.49194672343,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","10 to 14",2019,11,2341834,0.0215851576406114,0.000826680443401767,0.00351134374355859,2.85869386009926e-05,"Indonesia_Male_11",50548.8560581437,1935.94836949333,8222.98416435278,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","10 to 14",2019,12,2348096,0.0215851576406114,0.000826680443401767,0.00351134374355859,2.85869386009926e-05,"Indonesia_Male_12",50684.0223152892,1941.12504242992,8244.97219887494,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","10 to 14",2019,13,2370540,0.0215851576406114,0.000826680443401767,0.00351134374355859,2.85869386009926e-05,"Indonesia_Male_13",51168.4795933751,1959.67905830163,8323.78079785537,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","10 to 14",2019,14,2389265,0.0215851576406114,0.000826680443401767,0.00351134374355859,2.85869386009926e-05,"Indonesia_Male_14",51572.6616701955,1975.15864960432,8389.53070945351,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","15 to 19",2019,15,2408181,0.0284752214917981,0.00311381464160333,0.0102580854774513,0.000118172950890055,"Indonesia_Male_15",68573.4873673399,7498.62925743094,24703.3265431741,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","15 to 19",2019,16,2418210,0.0284752214917981,0.00311381464160333,0.0102580854774513,0.000118172950890055,"Indonesia_Male_16",68859.0653636812,7529.85770447158,24806.2048824274,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","15 to 19",2019,17,2412800,0.0284752214917981,0.00311381464160333,0.0102580854774513,0.000118172950890055,"Indonesia_Male_17",68705.0144154105,7513.0119672605,24750.7086399944,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","15 to 19",2019,18,2396223,0.0284752214917981,0.00311381464160333,0.0102580854774513,0.000118172950890055,"Indonesia_Male_18",68232.980668741,7461.39426194665,24580.6603570347,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Indonesia","Male","15 to 19",2019,19,2380763,0.0284752214917981,0.00311381464160333,0.0102580854774513,0.000118172950890055,"Indonesia_Male_19",67792.7537444778,7413.25468758746,24422.0703555533,0.7909916,0.4769064898,344.630771901295,304.653899455131,114.888329492008,189.519184625903,66.2845923676911
"Iran (Islamic Republic of)","Female","10 to 14",2019,10,622174,0.0870481503184984,0.00311671650519617,0.0165444382848096,9.68208471678376e-05,"Iran (Islamic Republic of)_Female_10",54159.0958762614,1939.13997490392,10293.5193454132,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","10 to 14",2019,11,608616,0.0870481503184984,0.00311671650519617,0.0165444382848096,9.68208471678376e-05,"Iran (Islamic Republic of)_Female_11",52978.8970542432,1896.88353252647,10069.2098511477,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","10 to 14",2019,12,592349,0.0870481503184984,0.00311671650519617,0.0165444382848096,9.68208471678376e-05,"Iran (Islamic Republic of)_Female_12",51562.8847930122,1846.18390513644,9800.08147356871,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","10 to 14",2019,13,575077,0.0870481503184984,0.00311671650519617,0.0165444382848096,9.68208471678376e-05,"Iran (Islamic Republic of)_Female_13",50059.3891407111,1792.3519776587,9514.32593551347,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","10 to 14",2019,14,559844,0.0870481503184984,0.00311671650519617,0.0165444382848096,9.68208471678376e-05,"Iran (Islamic Republic of)_Female_14",48733.3846669094,1744.87503513504,9262.30450712097,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","15 to 19",2019,15,546433,0.11799084382877,0.0113148435508031,0.0487428636036941,0.000465165901735972,"Iran (Islamic Republic of)_Female_15",64474.090765886,6182.80390599598,26634.7091875574,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
"Iran (Islamic Republic of)","Female","15 to 19",2019,16,536370,0.11799084382877,0.0113148435508031,0.0487428636036941,0.000465165901735972,"Iran (Islamic Republic of)_Female_16",63286.7489044371,6068.94263534425,26144.2097511134,0.8313037,0.7000455222,633.216033427333,664.604449767181,217.520008939039,369.695706955659,114.284676463924
